Frequency,Asset,Model,Value,What
1d,TRXUSDT_1d,RandomForestClassifier,"{1: 0.6419753086419753, 0: 0.35802469135802467}",DESBALANCEO REAL VAL
1d,TRXUSDT_1d,RandomForestClassifier,"{0: 0.7037037037037037, 1: 0.2962962962962963}",DESBALANCEO PREDICCIÓN VAL
1d,TRXUSDT_1d,RandomForestClassifier,0.48324626235497803,F1 VALIDATION
1d,TRXUSDT_1d,RandomForestClassifier,"{1: 0.6419753086419753, 0: 0.35802469135802467}",DESBALANCEO REAL VAL
1d,TRXUSDT_1d,RandomForestClassifier,"{0: 0.7530864197530864, 1: 0.24691358024691357}",DESBALANCEO PREDICCIÓN VAL
1d,TRXUSDT_1d,RandomForestClassifier,0.5013002910488834,F1 VALIDATION
1d,TRXUSDT_1d,RandomForestClassifier,"{1: 0.6419753086419753, 0: 0.35802469135802467}",DESBALANCEO REAL VAL
1d,TRXUSDT_1d,RandomForestClassifier,"{0: 0.7407407407407407, 1: 0.25925925925925924}",DESBALANCEO PREDICCIÓN VAL
1d,TRXUSDT_1d,RandomForestClassifier,0.5185026803779424,F1 VALIDATION
1d,TRXUSDT_1d,RandomForestClassifier,"{1: 0.6419753086419753, 0: 0.35802469135802467}",DESBALANCEO REAL VAL
1d,TRXUSDT_1d,RandomForestClassifier,"{0: 0.7037037037037037, 1: 0.2962962962962963}",DESBALANCEO PREDICCIÓN VAL
1d,TRXUSDT_1d,RandomForestClassifier,0.5135258620689654,F1 VALIDATION
1d,TRXUSDT_1d,RandomForestClassifier,"{1: 0.6419753086419753, 0: 0.35802469135802467}",DESBALANCEO REAL VAL
1d,TRXUSDT_1d,RandomForestClassifier,"{0: 0.7160493827160493, 1: 0.2839506172839506}",DESBALANCEO PREDICCIÓN VAL
1d,TRXUSDT_1d,RandomForestClassifier,0.5035126015900977,F1 VALIDATION
1d,TRXUSDT_1d,RandomForestClassifier,"{1: 0.6419753086419753, 0: 0.35802469135802467}",DESBALANCEO REAL VAL
1d,TRXUSDT_1d,RandomForestClassifier,"{0: 0.691358024691358, 1: 0.30864197530864196}",DESBALANCEO PREDICCIÓN VAL
1d,TRXUSDT_1d,RandomForestClassifier,0.5196225371896481,F1 VALIDATION
1d,TRXUSDT_1d,RandomForestClassifier,"{1: 0.6419753086419753, 0: 0.35802469135802467}",DESBALANCEO REAL VAL
1d,TRXUSDT_1d,RandomForestClassifier,"{0: 0.691358024691358, 1: 0.30864197530864196}",DESBALANCEO PREDICCIÓN VAL
1d,TRXUSDT_1d,RandomForestClassifier,0.4616194272251441,F1 VALIDATION
1d,TRXUSDT_1d,RandomForestClassifier,"{1: 0.6419753086419753, 0: 0.35802469135802467}",DESBALANCEO REAL VAL
1d,TRXUSDT_1d,RandomForestClassifier,"{1: 0.7777777777777778, 0: 0.2222222222222222}",DESBALANCEO PREDICCIÓN VAL
1d,TRXUSDT_1d,RandomForestClassifier,0.514082964924867,F1 VALIDATION
1d,TRXUSDT_1d,RandomForestClassifier,"{1: 0.6419753086419753, 0: 0.35802469135802467}",DESBALANCEO REAL VAL
1d,TRXUSDT_1d,RandomForestClassifier,"{0: 0.7160493827160493, 1: 0.2839506172839506}",DESBALANCEO PREDICCIÓN VAL
1d,TRXUSDT_1d,RandomForestClassifier,0.521056230411168,F1 VALIDATION
1d,TRXUSDT_1d,RandomForestClassifier,"{1: 0.6419753086419753, 0: 0.35802469135802467}",DESBALANCEO REAL VAL
1d,TRXUSDT_1d,RandomForestClassifier,"{0: 0.7037037037037037, 1: 0.2962962962962963}",DESBALANCEO PREDICCIÓN VAL
1d,TRXUSDT_1d,RandomForestClassifier,0.4890710382513661,FINAL TEST
1d,TRXUSDT_1d,RandomForestClassifier,0.48537914959208994,F1 FINAL TEST
1d,TRXUSDT_1d,RandomForestClassifier,"{1: 0.5327868852459017, 0: 0.4672131147540984}",DESBALANCEO REAL
1d,TRXUSDT_1d,RandomForestClassifier,"{1: 0.5519125683060109, 0: 0.44808743169398907}",DESBALANCEO PREDICCIÓN
1d,LINKUSDT_1d,RandomForestClassifier,0.5226554160125588,F1 VALIDATION
1d,LINKUSDT_1d,RandomForestClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,LINKUSDT_1d,RandomForestClassifier,"{0: 0.5925925925925926, 1: 0.4074074074074074}",DESBALANCEO PREDICCIÓN VAL
1d,LINKUSDT_1d,RandomForestClassifier,0.4465340138214399,F1 VALIDATION
1d,LINKUSDT_1d,RandomForestClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,LINKUSDT_1d,RandomForestClassifier,"{0: 0.8148148148148148, 1: 0.18518518518518517}",DESBALANCEO PREDICCIÓN VAL
1d,LINKUSDT_1d,RandomForestClassifier,0.42712470536061653,F1 VALIDATION
1d,LINKUSDT_1d,RandomForestClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,LINKUSDT_1d,RandomForestClassifier,"{0: 0.9382716049382716, 1: 0.06172839506172839}",DESBALANCEO PREDICCIÓN VAL
1d,LINKUSDT_1d,RandomForestClassifier,0.41087404418303286,F1 VALIDATION
1d,LINKUSDT_1d,RandomForestClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,LINKUSDT_1d,RandomForestClassifier,"{0: 0.9629629629629629, 1: 0.037037037037037035}",DESBALANCEO PREDICCIÓN VAL
1d,LINKUSDT_1d,RandomForestClassifier,0.4628745253708977,F1 VALIDATION
1d,LINKUSDT_1d,RandomForestClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,LINKUSDT_1d,RandomForestClassifier,"{0: 0.7654320987654321, 1: 0.2345679012345679}",DESBALANCEO PREDICCIÓN VAL
1d,LINKUSDT_1d,RandomForestClassifier,0.5048757462926705,F1 VALIDATION
1d,LINKUSDT_1d,RandomForestClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,LINKUSDT_1d,RandomForestClassifier,"{0: 0.6666666666666666, 1: 0.3333333333333333}",DESBALANCEO PREDICCIÓN VAL
1d,LINKUSDT_1d,RandomForestClassifier,0.46033474138202746,F1 VALIDATION
1d,LINKUSDT_1d,RandomForestClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,LINKUSDT_1d,RandomForestClassifier,"{0: 0.8271604938271605, 1: 0.1728395061728395}",DESBALANCEO PREDICCIÓN VAL
1d,LINKUSDT_1d,RandomForestClassifier,0.4988311172568082,F1 VALIDATION
1d,LINKUSDT_1d,RandomForestClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,LINKUSDT_1d,RandomForestClassifier,"{0: 0.5802469135802469, 1: 0.41975308641975306}",DESBALANCEO PREDICCIÓN VAL
1d,LINKUSDT_1d,RandomForestClassifier,0.45862247704247583,F1 VALIDATION
1d,LINKUSDT_1d,RandomForestClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,LINKUSDT_1d,RandomForestClassifier,"{0: 0.8024691358024691, 1: 0.19753086419753085}",DESBALANCEO PREDICCIÓN VAL
1d,LINKUSDT_1d,RandomForestClassifier,0.47819814728701343,F1 VALIDATION
1d,LINKUSDT_1d,RandomForestClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,LINKUSDT_1d,RandomForestClassifier,"{0: 0.7160493827160493, 1: 0.2839506172839506}",DESBALANCEO PREDICCIÓN VAL
1d,LINKUSDT_1d,RandomForestClassifier,0.5327868852459017,FINAL TEST
1d,LINKUSDT_1d,RandomForestClassifier,0.5302303587110722,F1 FINAL TEST
1d,LINKUSDT_1d,RandomForestClassifier,"{0: 0.5109289617486339, 1: 0.4890710382513661}",DESBALANCEO REAL
1d,LINKUSDT_1d,RandomForestClassifier,"{0: 0.5628415300546448, 1: 0.4371584699453552}",DESBALANCEO PREDICCIÓN
1d,AVAXUSDT_1d,RandomForestClassifier,0.5037728772673753,F1 VALIDATION
1d,AVAXUSDT_1d,RandomForestClassifier,"{1: 0.6790123456790124, 0: 0.32098765432098764}",DESBALANCEO REAL VAL
1d,AVAXUSDT_1d,RandomForestClassifier,"{1: 0.5432098765432098, 0: 0.4567901234567901}",DESBALANCEO PREDICCIÓN VAL
1d,AVAXUSDT_1d,RandomForestClassifier,0.5022291879582539,F1 VALIDATION
1d,AVAXUSDT_1d,RandomForestClassifier,"{1: 0.6790123456790124, 0: 0.32098765432098764}",DESBALANCEO REAL VAL
1d,AVAXUSDT_1d,RandomForestClassifier,"{1: 0.5555555555555556, 0: 0.4444444444444444}",DESBALANCEO PREDICCIÓN VAL
1d,AVAXUSDT_1d,RandomForestClassifier,0.48621432480352356,F1 VALIDATION
1d,AVAXUSDT_1d,RandomForestClassifier,"{1: 0.6790123456790124, 0: 0.32098765432098764}",DESBALANCEO REAL VAL
1d,AVAXUSDT_1d,RandomForestClassifier,"{1: 0.5308641975308642, 0: 0.4691358024691358}",DESBALANCEO PREDICCIÓN VAL
1d,AVAXUSDT_1d,RandomForestClassifier,0.48789888948723464,F1 VALIDATION
1d,AVAXUSDT_1d,RandomForestClassifier,"{1: 0.6790123456790124, 0: 0.32098765432098764}",DESBALANCEO REAL VAL
1d,AVAXUSDT_1d,RandomForestClassifier,"{1: 0.5432098765432098, 0: 0.4567901234567901}",DESBALANCEO PREDICCIÓN VAL
1d,AVAXUSDT_1d,RandomForestClassifier,0.503999305375021,F1 VALIDATION
1d,AVAXUSDT_1d,RandomForestClassifier,"{1: 0.6790123456790124, 0: 0.32098765432098764}",DESBALANCEO REAL VAL
1d,AVAXUSDT_1d,RandomForestClassifier,"{1: 0.5555555555555556, 0: 0.4444444444444444}",DESBALANCEO PREDICCIÓN VAL
1d,AVAXUSDT_1d,RandomForestClassifier,0.523192066139973,F1 VALIDATION
1d,AVAXUSDT_1d,RandomForestClassifier,"{1: 0.6790123456790124, 0: 0.32098765432098764}",DESBALANCEO REAL VAL
1d,AVAXUSDT_1d,RandomForestClassifier,"{0: 0.5432098765432098, 1: 0.4567901234567901}",DESBALANCEO PREDICCIÓN VAL
1d,AVAXUSDT_1d,RandomForestClassifier,0.48756856189905734,F1 VALIDATION
1d,AVAXUSDT_1d,RandomForestClassifier,"{1: 0.6790123456790124, 0: 0.32098765432098764}",DESBALANCEO REAL VAL
1d,AVAXUSDT_1d,RandomForestClassifier,"{1: 0.5432098765432098, 0: 0.4567901234567901}",DESBALANCEO PREDICCIÓN VAL
1d,AVAXUSDT_1d,RandomForestClassifier,0.5071723598645853,F1 VALIDATION
1d,AVAXUSDT_1d,RandomForestClassifier,"{1: 0.6790123456790124, 0: 0.32098765432098764}",DESBALANCEO REAL VAL
1d,AVAXUSDT_1d,RandomForestClassifier,"{1: 0.5555555555555556, 0: 0.4444444444444444}",DESBALANCEO PREDICCIÓN VAL
1d,AVAXUSDT_1d,RandomForestClassifier,0.5076928011831113,F1 VALIDATION
1d,AVAXUSDT_1d,RandomForestClassifier,"{1: 0.6790123456790124, 0: 0.32098765432098764}",DESBALANCEO REAL VAL
1d,AVAXUSDT_1d,RandomForestClassifier,"{1: 0.5432098765432098, 0: 0.4567901234567901}",DESBALANCEO PREDICCIÓN VAL
1d,AVAXUSDT_1d,RandomForestClassifier,0.5084668905500906,F1 VALIDATION
1d,AVAXUSDT_1d,RandomForestClassifier,"{1: 0.6790123456790124, 0: 0.32098765432098764}",DESBALANCEO REAL VAL
1d,AVAXUSDT_1d,RandomForestClassifier,"{1: 0.8271604938271605, 0: 0.1728395061728395}",DESBALANCEO PREDICCIÓN VAL
1d,AVAXUSDT_1d,RandomForestClassifier,0.5,FINAL TEST
1d,AVAXUSDT_1d,RandomForestClassifier,0.4968410772640198,F1 FINAL TEST
1d,AVAXUSDT_1d,RandomForestClassifier,"{0: 0.5382513661202186, 1: 0.46174863387978143}",DESBALANCEO REAL
1d,AVAXUSDT_1d,RandomForestClassifier,"{0: 0.5409836065573771, 1: 0.45901639344262296}",DESBALANCEO PREDICCIÓN
1d,BTCUSDT_1d,GradientBoostingClassifier,0.435557318985765,F1 VALIDATION
1d,BTCUSDT_1d,GradientBoostingClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,BTCUSDT_1d,GradientBoostingClassifier,"{0: 0.7777777777777778, 1: 0.2222222222222222}",DESBALANCEO PREDICCIÓN VAL
1d,BTCUSDT_1d,GradientBoostingClassifier,0.38064845104425316,F1 VALIDATION
1d,BTCUSDT_1d,GradientBoostingClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,BTCUSDT_1d,GradientBoostingClassifier,"{0: 0.6790123456790124, 1: 0.32098765432098764}",DESBALANCEO PREDICCIÓN VAL
1d,BTCUSDT_1d,GradientBoostingClassifier,0.4384414566647939,F1 VALIDATION
1d,BTCUSDT_1d,GradientBoostingClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,BTCUSDT_1d,GradientBoostingClassifier,"{0: 0.6049382716049383, 1: 0.3950617283950617}",DESBALANCEO PREDICCIÓN VAL
1d,BTCUSDT_1d,GradientBoostingClassifier,0.4426928556302894,F1 VALIDATION
1d,BTCUSDT_1d,GradientBoostingClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,BTCUSDT_1d,GradientBoostingClassifier,"{0: 0.654320987654321, 1: 0.345679012345679}",DESBALANCEO PREDICCIÓN VAL
1d,BTCUSDT_1d,GradientBoostingClassifier,0.435176921832805,F1 VALIDATION
1d,BTCUSDT_1d,GradientBoostingClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,BTCUSDT_1d,GradientBoostingClassifier,"{0: 0.5061728395061729, 1: 0.49382716049382713}",DESBALANCEO PREDICCIÓN VAL
1d,BTCUSDT_1d,GradientBoostingClassifier,0.4185802482280428,F1 VALIDATION
1d,BTCUSDT_1d,GradientBoostingClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,BTCUSDT_1d,GradientBoostingClassifier,"{0: 0.6666666666666666, 1: 0.3333333333333333}",DESBALANCEO PREDICCIÓN VAL
1d,BTCUSDT_1d,GradientBoostingClassifier,0.43157576518123636,F1 VALIDATION
1d,BTCUSDT_1d,GradientBoostingClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,BTCUSDT_1d,GradientBoostingClassifier,"{0: 0.691358024691358, 1: 0.30864197530864196}",DESBALANCEO PREDICCIÓN VAL
1d,BTCUSDT_1d,GradientBoostingClassifier,0.4154419493332087,F1 VALIDATION
1d,BTCUSDT_1d,GradientBoostingClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,BTCUSDT_1d,GradientBoostingClassifier,"{0: 0.7654320987654321, 1: 0.2345679012345679}",DESBALANCEO PREDICCIÓN VAL
1d,BTCUSDT_1d,GradientBoostingClassifier,0.40374267136548614,F1 VALIDATION
1d,BTCUSDT_1d,GradientBoostingClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,BTCUSDT_1d,GradientBoostingClassifier,"{0: 0.6790123456790124, 1: 0.32098765432098764}",DESBALANCEO PREDICCIÓN VAL
1d,BTCUSDT_1d,GradientBoostingClassifier,0.4128418731384782,F1 VALIDATION
1d,BTCUSDT_1d,GradientBoostingClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,BTCUSDT_1d,GradientBoostingClassifier,"{0: 0.5185185185185185, 1: 0.48148148148148145}",DESBALANCEO PREDICCIÓN VAL
1d,BTCUSDT_1d,GradientBoostingClassifier,0.5409836065573771,FINAL TEST
1d,BTCUSDT_1d,GradientBoostingClassifier,0.5386554621848739,F1 FINAL TEST
1d,BTCUSDT_1d,GradientBoostingClassifier,"{1: 0.5218579234972678, 0: 0.4781420765027322}",DESBALANCEO REAL
1d,BTCUSDT_1d,GradientBoostingClassifier,"{0: 0.592896174863388, 1: 0.40710382513661203}",DESBALANCEO PREDICCIÓN
1d,ETHUSDT_1d,GradientBoostingClassifier,0.4547308553439652,F1 VALIDATION
1d,ETHUSDT_1d,GradientBoostingClassifier,"{1: 0.6172839506172839, 0: 0.38271604938271603}",DESBALANCEO REAL VAL
1d,ETHUSDT_1d,GradientBoostingClassifier,"{0: 0.7777777777777778, 1: 0.2222222222222222}",DESBALANCEO PREDICCIÓN VAL
1d,ETHUSDT_1d,GradientBoostingClassifier,0.44078611437071463,F1 VALIDATION
1d,ETHUSDT_1d,GradientBoostingClassifier,"{1: 0.6172839506172839, 0: 0.38271604938271603}",DESBALANCEO REAL VAL
1d,ETHUSDT_1d,GradientBoostingClassifier,"{0: 0.8148148148148148, 1: 0.18518518518518517}",DESBALANCEO PREDICCIÓN VAL
1d,ETHUSDT_1d,GradientBoostingClassifier,0.44583973033996205,F1 VALIDATION
1d,ETHUSDT_1d,GradientBoostingClassifier,"{1: 0.6172839506172839, 0: 0.38271604938271603}",DESBALANCEO REAL VAL
1d,ETHUSDT_1d,GradientBoostingClassifier,"{0: 0.7654320987654321, 1: 0.2345679012345679}",DESBALANCEO PREDICCIÓN VAL
1d,ETHUSDT_1d,GradientBoostingClassifier,0.47632726061551545,F1 VALIDATION
1d,ETHUSDT_1d,GradientBoostingClassifier,"{1: 0.6172839506172839, 0: 0.38271604938271603}",DESBALANCEO REAL VAL
1d,ETHUSDT_1d,GradientBoostingClassifier,"{0: 0.5185185185185185, 1: 0.48148148148148145}",DESBALANCEO PREDICCIÓN VAL
1d,ETHUSDT_1d,GradientBoostingClassifier,0.4602176975553543,F1 VALIDATION
1d,ETHUSDT_1d,GradientBoostingClassifier,"{1: 0.6172839506172839, 0: 0.38271604938271603}",DESBALANCEO REAL VAL
1d,ETHUSDT_1d,GradientBoostingClassifier,"{0: 0.5061728395061729, 1: 0.49382716049382713}",DESBALANCEO PREDICCIÓN VAL
1d,ETHUSDT_1d,GradientBoostingClassifier,0.41453874994544054,F1 VALIDATION
1d,ETHUSDT_1d,GradientBoostingClassifier,"{1: 0.6172839506172839, 0: 0.38271604938271603}",DESBALANCEO REAL VAL
1d,ETHUSDT_1d,GradientBoostingClassifier,"{0: 0.8024691358024691, 1: 0.19753086419753085}",DESBALANCEO PREDICCIÓN VAL
1d,ETHUSDT_1d,GradientBoostingClassifier,0.4804573136883626,F1 VALIDATION
1d,ETHUSDT_1d,GradientBoostingClassifier,"{1: 0.6172839506172839, 0: 0.38271604938271603}",DESBALANCEO REAL VAL
1d,ETHUSDT_1d,GradientBoostingClassifier,"{0: 0.6296296296296297, 1: 0.37037037037037035}",DESBALANCEO PREDICCIÓN VAL
1d,ETHUSDT_1d,GradientBoostingClassifier,0.4742868824450991,F1 VALIDATION
1d,ETHUSDT_1d,GradientBoostingClassifier,"{1: 0.6172839506172839, 0: 0.38271604938271603}",DESBALANCEO REAL VAL
1d,ETHUSDT_1d,GradientBoostingClassifier,"{0: 0.7407407407407407, 1: 0.25925925925925924}",DESBALANCEO PREDICCIÓN VAL
1d,ETHUSDT_1d,GradientBoostingClassifier,0.47205257057482986,F1 VALIDATION
1d,ETHUSDT_1d,GradientBoostingClassifier,"{1: 0.6172839506172839, 0: 0.38271604938271603}",DESBALANCEO REAL VAL
1d,ETHUSDT_1d,GradientBoostingClassifier,"{0: 0.7407407407407407, 1: 0.25925925925925924}",DESBALANCEO PREDICCIÓN VAL
1d,ETHUSDT_1d,GradientBoostingClassifier,0.44481660175545495,F1 VALIDATION
1d,ETHUSDT_1d,GradientBoostingClassifier,"{1: 0.6172839506172839, 0: 0.38271604938271603}",DESBALANCEO REAL VAL
1d,ETHUSDT_1d,GradientBoostingClassifier,"{0: 0.7407407407407407, 1: 0.25925925925925924}",DESBALANCEO PREDICCIÓN VAL
1d,ETHUSDT_1d,GradientBoostingClassifier,0.5027322404371585,FINAL TEST
1d,ETHUSDT_1d,GradientBoostingClassifier,0.5017801047120418,F1 FINAL TEST
1d,ETHUSDT_1d,GradientBoostingClassifier,"{1: 0.5191256830601093, 0: 0.4808743169398907}",DESBALANCEO REAL
1d,ETHUSDT_1d,GradientBoostingClassifier,"{0: 0.5628415300546448, 1: 0.4371584699453552}",DESBALANCEO PREDICCIÓN
1d,XRPUSDT_1d,GradientBoostingClassifier,0.5157978340903935,F1 VALIDATION
1d,XRPUSDT_1d,GradientBoostingClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,XRPUSDT_1d,GradientBoostingClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO PREDICCIÓN VAL
1d,XRPUSDT_1d,GradientBoostingClassifier,0.4436341517562619,F1 VALIDATION
1d,XRPUSDT_1d,GradientBoostingClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,XRPUSDT_1d,GradientBoostingClassifier,"{0: 0.5308641975308642, 1: 0.4691358024691358}",DESBALANCEO PREDICCIÓN VAL
1d,XRPUSDT_1d,GradientBoostingClassifier,0.491010387915163,F1 VALIDATION
1d,XRPUSDT_1d,GradientBoostingClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,XRPUSDT_1d,GradientBoostingClassifier,"{1: 0.6172839506172839, 0: 0.38271604938271603}",DESBALANCEO PREDICCIÓN VAL
1d,XRPUSDT_1d,GradientBoostingClassifier,0.4779028722029257,F1 VALIDATION
1d,XRPUSDT_1d,GradientBoostingClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,XRPUSDT_1d,GradientBoostingClassifier,"{1: 0.5061728395061729, 0: 0.49382716049382713}",DESBALANCEO PREDICCIÓN VAL
1d,XRPUSDT_1d,GradientBoostingClassifier,0.5002910617995775,F1 VALIDATION
1d,XRPUSDT_1d,GradientBoostingClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,XRPUSDT_1d,GradientBoostingClassifier,"{1: 0.5679012345679012, 0: 0.43209876543209874}",DESBALANCEO PREDICCIÓN VAL
1d,XRPUSDT_1d,GradientBoostingClassifier,0.5233536721194623,F1 VALIDATION
1d,XRPUSDT_1d,GradientBoostingClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,XRPUSDT_1d,GradientBoostingClassifier,"{1: 0.6172839506172839, 0: 0.38271604938271603}",DESBALANCEO PREDICCIÓN VAL
1d,XRPUSDT_1d,GradientBoostingClassifier,0.4873162650095221,F1 VALIDATION
1d,XRPUSDT_1d,GradientBoostingClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,XRPUSDT_1d,GradientBoostingClassifier,"{1: 0.5432098765432098, 0: 0.4567901234567901}",DESBALANCEO PREDICCIÓN VAL
1d,XRPUSDT_1d,GradientBoostingClassifier,0.5226280252340534,F1 VALIDATION
1d,XRPUSDT_1d,GradientBoostingClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,XRPUSDT_1d,GradientBoostingClassifier,"{1: 0.6172839506172839, 0: 0.38271604938271603}",DESBALANCEO PREDICCIÓN VAL
1d,XRPUSDT_1d,GradientBoostingClassifier,0.48857545430460425,F1 VALIDATION
1d,XRPUSDT_1d,GradientBoostingClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,XRPUSDT_1d,GradientBoostingClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO PREDICCIÓN VAL
1d,XRPUSDT_1d,GradientBoostingClassifier,0.47732552101778164,F1 VALIDATION
1d,XRPUSDT_1d,GradientBoostingClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,XRPUSDT_1d,GradientBoostingClassifier,"{1: 0.5061728395061729, 0: 0.49382716049382713}",DESBALANCEO PREDICCIÓN VAL
1d,XRPUSDT_1d,GradientBoostingClassifier,0.5136612021857924,FINAL TEST
1d,XRPUSDT_1d,GradientBoostingClassifier,0.5115609536662168,F1 FINAL TEST
1d,XRPUSDT_1d,GradientBoostingClassifier,"{1: 0.5081967213114754, 0: 0.4918032786885246}",DESBALANCEO REAL
1d,XRPUSDT_1d,GradientBoostingClassifier,"{1: 0.5573770491803278, 0: 0.4426229508196721}",DESBALANCEO PREDICCIÓN
1d,BNBUSDT_1d,GradientBoostingClassifier,0.43095043834199737,F1 VALIDATION
1d,BNBUSDT_1d,GradientBoostingClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,BNBUSDT_1d,GradientBoostingClassifier,"{0: 0.6049382716049383, 1: 0.3950617283950617}",DESBALANCEO PREDICCIÓN VAL
1d,BNBUSDT_1d,GradientBoostingClassifier,0.4471068998767137,F1 VALIDATION
1d,BNBUSDT_1d,GradientBoostingClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,BNBUSDT_1d,GradientBoostingClassifier,"{0: 0.6666666666666666, 1: 0.3333333333333333}",DESBALANCEO PREDICCIÓN VAL
1d,BNBUSDT_1d,GradientBoostingClassifier,0.43700305991327665,F1 VALIDATION
1d,BNBUSDT_1d,GradientBoostingClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,BNBUSDT_1d,GradientBoostingClassifier,"{0: 0.691358024691358, 1: 0.30864197530864196}",DESBALANCEO PREDICCIÓN VAL
1d,BNBUSDT_1d,GradientBoostingClassifier,0.44991606283575314,F1 VALIDATION
1d,BNBUSDT_1d,GradientBoostingClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,BNBUSDT_1d,GradientBoostingClassifier,"{0: 0.7160493827160493, 1: 0.2839506172839506}",DESBALANCEO PREDICCIÓN VAL
1d,BNBUSDT_1d,GradientBoostingClassifier,0.4373550524303639,F1 VALIDATION
1d,BNBUSDT_1d,GradientBoostingClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,BNBUSDT_1d,GradientBoostingClassifier,"{0: 0.6172839506172839, 1: 0.38271604938271603}",DESBALANCEO PREDICCIÓN VAL
1d,BNBUSDT_1d,GradientBoostingClassifier,0.43671565883747493,F1 VALIDATION
1d,BNBUSDT_1d,GradientBoostingClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,BNBUSDT_1d,GradientBoostingClassifier,"{0: 0.6790123456790124, 1: 0.32098765432098764}",DESBALANCEO PREDICCIÓN VAL
1d,BNBUSDT_1d,GradientBoostingClassifier,0.46986503036671945,F1 VALIDATION
1d,BNBUSDT_1d,GradientBoostingClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,BNBUSDT_1d,GradientBoostingClassifier,"{0: 0.6419753086419753, 1: 0.35802469135802467}",DESBALANCEO PREDICCIÓN VAL
1d,BNBUSDT_1d,GradientBoostingClassifier,0.41447419211359804,F1 VALIDATION
1d,BNBUSDT_1d,GradientBoostingClassifier,"{1: 0.6049382716049383, 0: 0.3950617283950617}",DESBALANCEO REAL VAL
1d,BNBUSDT_1d,GradientBoostingClassifier,"{0: 0.6419753086419753, 1: 0.35802469135802467}",DESBALANCEO PREDICCIÓN VAL
